ITEM_CODE,ITEM_NAME,DEPT,VALUE
135870,"FABER CASTELL PAINT BRUSH TRIGRIP FLAT 4P 116402",STATIONERY,20.9
13594,"DOVE  ROLLON GO FRESH GRAPE FRUITLGRASS 50ML  6",SUPERMARKET,545.79
137493,"BUMBLE BABY WET WIPES 120 PCS LA BELLA  12",SUPERMARKET,383.88
134607,"BOBM CONDITIONING SHAMPOO TEA TREE OIL D 200ML 6",SUPERMARKET,219.96
129599,"KIWI IMPORT  KG",SUPERMARKET,628.14765
129615,"COLOURING BOOK SAVE THE PLANET CRAYOLA 3022CYSA",STATIONERY,351.78
132191,"BRUHM GAS COOKER 4B 50X50 SILVER BGC 5540IF","GAS COOKER & ACCESSORIES",1899
131080,"ROMAR REFILL AUTOM AIR FRESH CLEAN CLTH 250ML  6",SUPERMARKET,538.89
131082,"ROMAR REFILL AUTOM AIR FRESH LOVE DCL 250ML  6",SUPERMARKET,636.87
131112,"BEST MOTHER EVAPORATED MILK 160G 24",SUPERMARKET,27.96
146302,"5 STAR STRAWBERRY KIDS JUICE 200ML 20",SUPERMARKET,2.99
146616,"WATERMELON JUICE 500ML",SUPERMARKET,79.96
146775,"RECLINER WROCKERSWIVEL AIRLEATHER BRW MLM110075",FURNITURE,5030
147617,"PERK MILK SHORTCAKE 38G 48",SUPERMARKET,11.95
139776,"MUG 330ML CERAMIC SQUARE YWU","HOUSEWARE & KITCHENWARE",9.9
144814,"PENCIL CASE HITECH 212X97X4CM P  8464",STATIONERY,62.7
144909,"IRONING BOARD MOONLIFE 42X123CM 1640","HOUSEWARE & KITCHENWARE",399
14315,"MARILAN  WAFER STRAWBERRY BISCUIT 115G   24",SUPERMARKET,205.8
140596,"NIVEA ROLLON PEARL  BEAUTY 50ML  30",SUPERMARKET,3229.15
155782,"DISPENSER  WSTAND 5L GLASS SSPD 137706001","HOUSEWARE & KITCHENWARE",139
157089,"DAINESS BAKING POWDER 450G 24",SUPERMARKET,1214.55
157182,"SERVING TRAY MELAMINE 14 INCHES ZHN B27014","HOUSEWARE & KITCHENWARE",1136.2
155379,"SERVING TRAY MELAMINE 11 INCHES ZHN T8029","HOUSEWARE & KITCHENWARE",654.5
155668,"VASELINE DEO SPRAY ACTIVE FRESH 250ML 6",SUPERMARKET,44.99
149287,"CERES NECTAR MANGORG TWST JUICE DRINK 1L 12",SUPERMARKET,45.99
149291,"CERES NECTAR TROP BLAST JUICE DRINK 200ML 24",SUPERMARKET,339.66
153232,"MITT SET 4PCS REDBLACK GG220905C","HOME DECOR & TEXTILES",396
152080,"AIRWICK REED DIFF SNOWPLACE LIKE HOME 25ML  5",SUPERMARKET,72.49
152104,"RECEIPT BOOK CARBONLESS ABB",STATIONERY,31.8
152117,"BUSINESS CARD HOLDER ABB",STATIONERY,92.7
150545,"KANGARO PAPER PUNCH 55 SHEETS MOD60PP",STATIONERY,1194
152127,"CORRECTION PEN",STATIONERY,151.8
149582,"DOVE BAR SOAP GO FRESH CUCUMBER 4PK  12",SUPERMARKET,679.9
151121,"GARLAND 2PCS 2M","HOME DECOR & TEXTILES",207.1
163560,"MINT PACK DNF",SUPERMARKET,13.99
165327,"COPY COLOURING BOOK",STATIONERY,105
160714,"COOKING POT WLID 8PCS SET STEEL 1MM FCS0101","HOUSEWARE & KITCHENWARE",599
160814,"WINDOW SHADE BLACKOUT ROLLER 451100X120CM","HOME DECOR & TEXTILES",199
159690,"JUKI NUTS  UNSALTED ROASTED CASHEWS 150G  30",SUPERMARKET,1427.72
159695,"JUKI NUTS CHILI ROASTED CASHEWS 50G  30",SUPERMARKET,269.85
160845,"WINDOW SHADE BLACKOUT ROLLER 453120X180CM","HOME DECOR & TEXTILES",558
162120,"SERVING TURNER NYLON SSPD AP9435","HOUSEWARE & KITCHENWARE",19.8
159855,"PAPER NOTE WITH CONTAINER 100X5500SHEETS 76X76MM",STATIONERY,152.1
159857,"STICK NOTE SET 25SHEETS WITH 6 SHAPE LARGE",STATIONERY,169
159858,"STICK NOTE SET 90SHEETS20 SHEETS",STATIONERY,39.5
160264,"MULTIPURPOSE BOWL GLASS 3100ML PYREX 181B0008046","HOUSEWARE & KITCHENWARE",534
159304,"DOCUMENT BAG A5",STATIONERY,13.8
172958,"ARIEL HIGH STUD SPRING 35KG 4",SUPERMARKET,845.97
174439,"PAPER BAG HOLOGRAPHIC 26X32X125CM KR2450M16","TOYS AND ENTERTAINMENT",154.8
174519,"DOMS BALL PEN INXIFY SOFTY RED 5PCS 80301",STATIONERY,13.98
174524,"DOMS SPEEDZ KIT 80473",STATIONERY,104
171374,"DR TEALS DEODORANT STICK LAVENDER 75G   6",SUPERMARKET,647.94
174620,"BINE XONIX BED BUGS ERADICATOR 500ML  12",SUPERMARKET,1424.85
173701,"KIVO 4IN1 GARI SOAKING MIX 50G 80",SUPERMARKET,43.78
173712,"KIVO 4IN1 LOW SUGAR GARI SOAKINGMIX 125G 40",SUPERMARKET,14.97
171673,"FANTASTIC BEASTS AND WHERE TO FIND THEM",STATIONERY,954
175045,"ENGLISH GRAMMER PRACTICE BOOK 3 L243 EB1361",STATIONERY,989.67
174245,"UNIMAX GELTRON GEL PEN SET 5PC BLK 07MM FGGLTBK21",STATIONERY,15.9
172647,"COFRUTOS SUGARFREE PINEAPPLE PACK6X4 200ML  24",SUPERMARKET,15.98
167130,"BEAUTY FORMULAS CHARCOAL DETOX CLEANSER 150ML 12",SUPERMARKET,447.86
167138,"BODY FANTASY MIST JAPANESE CHERRY BLOSSOM 8OZ 12",SUPERMARKET,78.49
167238,"COWBELL MILK POWDER PREMIUM SACHET  23G 210",SUPERMARKET,154.69
170274,"KIDS SPINNING GYRO WLIGHT","TOYS AND ENTERTAINMENT",71.4
168411,"MUG 320ML 17252 RJK","HOUSEWARE & KITCHENWARE",7.9
169367,"CUTY BOOK SERIES 20PAGES EB11252",STATIONERY,116.1
180280,"SOLID TURNER WROSEWOOD HANDLE RH2003","HOUSEWARE & KITCHENWARE",975.1
179428,"FOUNTAIN 29X21X22CM 1241637L","HOME DECOR & TEXTILES",379
180103,"DOVE BAR SOAP 90G MEN CLEAN COMFORT 48",SUPERMARKET,985.42
180242,"STYLE UP MENTHOLATED BAR SOAP 125G  36",SUPERMARKET,467.64
176031,"BROOM WSTICK COBRA GBB23","HOUSEWARE & KITCHENWARE",29.9
178675,"CURTAIN BLACKOUT IVORY 54X90 02PA7118A","HOME DECOR & TEXTILES",159
179024,"TOYS KITCHENWARE SET  3YEARS 108D3 OPP YW","TOYS AND ENTERTAINMENT",139.6
179121,"HOME APP  MOBILE PH PROTECTION PLAN 2002000",MISCELLANEOUS,-4725
179129,"BALL INFLATION 22CM 10PC","TOYS AND ENTERTAINMENT",229
179253,"ENVELOPE A3 50PCS 324X4005CM BROWN YW",STATIONERY,198
186943,"CLOTHES PEGS 16PCS SET PLASTIC 5016 YWU","HOUSEWARE & KITCHENWARE",12.9
185441,"BATHMAT 50X80CM JANICE TAUPE 01MA0627D","HOME DECOR & TEXTILES",49
186090,"GLASS SET 6PCS 125ML CLEAR 41436A RJK","HOUSEWARE & KITCHENWARE",531
187279,"DUMBBELL 9KG SFMANCROM20LB","SPORTS & FITNESS",798
185641,"BREAD KNIFE 10 CPQT0110BR RJK","HOUSEWARE & KITCHENWARE",199.2
183991,"CERAMIC BOWL GRAPHIC 5 ZBG442 RJK","HOUSEWARE & KITCHENWARE",14.9
184071,"COOKWARE 15PCS SET  FALU ZHNBLY 18082","HOUSEWARE & KITCHENWARE",1279
184351,"CUTLERY HOLDER 11X13CM SS 60060147","HOUSEWARE & KITCHENWARE",249
185197,"SOFT  GENTLE ROLL ON COTTON TOUCH 50ML 6",SUPERMARKET,337.87
185313,"BATHMAT GRAY 50X80CM MP 1600GSM TR3888","HOME DECOR & TEXTILES",109
184602,"SOUP BOWL 6 CERAMIC STKLT SK01 RJK","HOUSEWARE & KITCHENWARE",29.8
193253,"YAP BALL PEN BLUE 2230112BOX",STATIONERY,23.88
194630,"FOOTBALL PLAYER MINIATURE DOLL 15 ASST O51010","TOYS AND ENTERTAINMENT",340
193350,"OTHELLO POCKET CLASSIC",STATIONERY,99.5
193351,"MACBETH POCKET CLASSIC",STATIONERY,68.7
193364,"FRANKENSTEIN POCKET CLASSIC",STATIONERY,99.5
192558,"GIFT BAG 18X23X10 9101","TOYS AND ENTERTAINMENT",6.99
193433,"PIXEL STICKER ACTIVITY BOOKS 22X28CM",STATIONERY,307.93
193450,"SOLO ID CARD HOLDER  LANYARD LANDSCAPE IDCL1",STATIONERY,89.91
192918,"GS HUNGRY COCONUT BREAD 350GMS 1",SUPERMARKET,79.98
193035,"FOOD COVER25CM ZHN KM025","HOUSEWARE & KITCHENWARE",8.9
193157,"PLUSH TOY 45CM","TOYS AND ENTERTAINMENT",219
192337,"FILE A4 014MM MF0903",STATIONERY,58.8
192357,"STAPLER 246266 MF03131",STATIONERY,87
189529,"GLADE SCENTED MIST AQUA 400ML 6",SUPERMARKET,363.93
189544,"KIDS PARAGYA TRICYCLE 14X8CM 6955172988882","TOYS AND ENTERTAINMENT",19.9
189562,"MARKER PEN ACRYLIC WHITE COL YW",STATIONERY,112.7
189655,"4PCS KITCHEN TOWEL SET 45X70CM CP ASSORT MYQ91899","HOME DECOR & TEXTILES",134.7
188742,"COFRUTOS DELIGHT ORANGE 15L 6",SUPERMARKET,146.97
191052,"REALMAN DEO ROLL ON PURE WOOD 50ML 48",SUPERMARKET,111.96
191054,"REALMAN DEO ROLL ON PURE ORIENTAL 50ML 48",SUPERMARKET,524.75
191824,"DIARY A7 100PAGES 105X73CM",STATIONERY,27.9
191132,"FOGG SCENT EDP  INTENSE ORIENTAL 100ML 30",SUPERMARKET,189.99
189997,"BENJI CAPPUCCINO SHAKE DRINK 250ML 1",SUPERMARKET,21.87
189110,"GLOBE MAGNETIC LEVITATING WLIGHT EB3",STATIONERY,998
189316,"HOME APP  MOBILE PH PROTECTION PLAN 20015000",MISCELLANEOUS,-736
192229,"MARBELLA FOOD STORAGE CONTAINER 3PCS SET HL7010DCT","HOUSEWARE & KITCHENWARE",458
189439,"BARBIE DOLL MINI BARBIELAND HYF28978A","TOYS AND ENTERTAINMENT",49
200317,"HH BEEF LUNCHEON MEAT 340G  24",SUPERMARKET,967.78
200322,"HH FUNO POWER BISCUIT 1212 50G 144",SUPERMARKET,4.49
27202,"SENAC SPARKLING PEACH 750ML  6",SUPERMARKET,97.98
40617,"DEVA HAND SANITIZER 75ML  24",SUPERMARKET,8.49
36728,"FLORA POCKET TISSUE  1X10X30",SUPERMARKET,447.68
22623,"CRATE FOR CLUB LAGER 625ML 21697",SUPERMARKET,56.97
45407,"CDI ABSORBENT COTTON WOOL 200GMS X 50",SUPERMARKET,202.93
32787,"EASY MOUZOO GUAVA TETRAPACK DRINK 200ML 27",SUPERMARKET,269.01
39192,"KINDER BUENO CHOCOLATE 43G 120",SUPERMARKET,230.89
32791,"EASY MOUZOO ORANGE TETRAPACK  200ML 27",SUPERMARKET,236.07
39778,"MYYO STRAWBERRY YOGHURT CEREALS 360ML  12",SUPERMARKET,-462
39955,"PRAN PREMIUM ORANGE JUICE TETRA PACK 1L  12",SUPERMARKET,275.88
48424,"LILY TOILET ROLL 2PLY X 10 BIG ROLLS PCS SET 7",SUPERMARKET,657.86
33941,"SERVING BOWL MELAMINE 12 INCHES ZHN C08212","HOUSEWARE & KITCHENWARE",996.3
204967,"CREEKSIDE FARM WOOD SMOKED BACK BACON 200G 20",SUPERMARKET,1074.75
204059,"NASCO CHEST FREEZER SD 150L NAS200FLG","ELECTRICAL APPLIANCES",2399
202841,"CERAMIC PLATE RECT 27CM P43003","HOUSEWARE & KITCHENWARE",447
206085,"SPRING ONION PACK SLV",SUPERMARKET,-34.47
204556,"MARILAN BISC TEENS SNACK CHOCOLATE 80G  64",SUPERMARKET,287.64
204557,"MARILAN BISC AGUA E SAL 300G  24",SUPERMARKET,314.82
206145,"HASS AVOCADO KG IMPORT",SUPERMARKET,11.2485
88061,"PEAK  FULL CREAM UHT MILK  500ML 12",SUPERMARKET,57.98
89256,"SERVING TRAY 32X23CM PLASTIC BLACK RANGE JB692 YWU","HOUSEWARE & KITCHENWARE",22.9
89302,"8PCS STATIONERY SET  WS 1701",STATIONERY,10.9
86095,"BED SPREAD 3 PCS SET BC 001","HOME DECOR & TEXTILES",89
78433,"TETLEY GREEN TEA LEMON 20S  4",SUPERMARKET,211.96
73835,"NIVEA ANTIPERS INV BLK  WHT ROLL ON  50ML  30",SUPERMARKET,503.88
58188,"COLGATE TOOTHBRUSH KIDS VALUE EXTRA SOFT    72",SUPERMARKET,863.28
69993,"DOLAIT YOGHURT STRAWBERRY 500G 1",SUPERMARKET,35.99
65359,"MULIK STRAWBERRY MILK DRINK 500ML 18",SUPERMARKET,443.88
65360,"MULIK BANANA MILK DRINK 500ML 18",SUPERMARKET,554.85
70581,"VISTALINE SKETCH PAD 20PAGES",STATIONERY,69.95
65469,"ZENOS GREEK STYLE YOGHURT 500ML 1",SUPERMARKET,-113.98
51422,"CLUB SHANDY BOSOE 330ML 24",SUPERMARKET,24.98
70853,"LION ALUMINIUM BELLIED POT BP3","HOUSEWARE & KITCHENWARE",209
70854,"LION ALUMINIUM STRAIGHT POT SP3","HOUSEWARE & KITCHENWARE",219
60853,"INKUNIM FOODS NATURAL HONEY 660G 12",SUPERMARKET,679.92
55372,"DEVA AIR FRESHNER MELON  500ML  12",SUPERMARKET,221.94
63992,"MYSTIC ORCHARD AUTO REFILL  OCEAN  12",SUPERMARKET,194.95
X745,"COWBELL COFFEE  35G 10X12  120",SUPERMARKET,377.37
CL127,"PLATE ENAMPA 21CMX3CM","HOUSEWARE & KITCHENWARE",78.3
CL715,"SPICE CONTAINER 750ML 126CMX126CMX102CM","HOUSEWARE & KITCHENWARE",27.6
D807,"BINE  BLEACH 25L  6",SUPERMARKET,231.92
S597,"PEAK FULL CREAM UHT MILK 1L 12",SUPERMARKET,224.94
T0001,TEST,MISCELLANEOUS,-6.4
99720,"SOLDIER MENTHOLATED POWDER 80G   6",SUPERMARKET,59.94
95823,"AMALFI  DEO ROLLON  MEN STRESS CARE 50ML  12",SUPERMARKET,79.96
90576,"VICKS BLUE CANDY 90G  24",SUPERMARKET,14.99
90620,"TRIDENT WATERMELON TWIST 12X14 STICKS  12",SUPERMARKET,36.98
90626,"CURTAIN ROD EXTANDABLE SIZE 110210CM 11032210DG","HOME DECOR & TEXTILES",975
91103,"CLERE BODY CREAM COCOA BUTTER 500ML  24",SUPERMARKET,53.49
94237,"MADAR DETERGENT BAR BLUE 115G  48",SUPERMARKET,4.19
94309,"VINUT SOURSOP JUICE DRINK 330ML  24",SUPERMARKET,179.88
91550,"DETTOL SOAP ORIGINAL 110G   72",SUPERMARKET,246.33
98583,"FANICE STRAWBERRY ICE CREAM 250ML  12",SUPERMARKET,41.97
95109,"FRUTAIL PINEAPPLE JUICE 1L  12",SUPERMARKET,73.98
97351,"SAIKIRPA NAPHTHALENE BALLS JUMBO WHITE 300G  60",SUPERMARKET,1127.53
92204,"JUVER SELECCION  RED GRAPE UVA TINTA 200ML 24",SUPERMARKET,175.89
03902,"TWINING SPICY CHAI 20S  4",SUPERMARKET,359.96
08576,"HARPIC  CITRUS GEL 725ML   12",SUPERMARKET,77.98
07020,"YAZZ SANITARY PAD HEAVY FLOW PINK 24",SUPERMARKET,467.74
07781,"MYDIBEL STRAIGHT CUT GRADE A 99 25KG 4",SUPERMARKET,1349.91
08353,"VITAMILK DOUBLE  CHOCO SHAKE SOYMILK 300ML 24",SUPERMARKET,407.76
09523,"BADIA CINNAMON POWDER 1134G  6",SUPERMARKET,479.94
100048,"DOVE BABY WIPES RICH MOISTURE 50S  12",SUPERMARKET,29.99
09140,"ROYAL AROMA VIETNAM  RICE 5KG 5",SUPERMARKET,99.99
101020,"CURTAIN POLYESTER 52X84  WHANGER DRXH180142","HOME DECOR & TEXTILES",981
101999,"CUTLERY TRAY 34X27X5CM PP452007","HOUSEWARE & KITCHENWARE",9.9
102197,"BEAUTY FORMULA  MAKE UP REMOVER WIPES ALOE VERA 12",SUPERMARKET,245.88
102257,"BODYCOLOGY MIST CUCUMBER MELON 236ML 12",SUPERMARKET,155.98
102539,"AHMAD TEA DARJEELING TEA 100G 12",SUPERMARKET,734.93
103363,"AMBROSIA POT CUSTARD BANANA 150G  12",SUPERMARKET,28.99
105513,"STORAGE RACK WWHEELS 3 LAYER 73X30X45CM METAL YWU","HOUSEWARE & KITCHENWARE",249
105825,"ULTAMAX BODY LOTION 450ML  36",SUPERMARKET,72.98
106825,"SHINE VINYL GLOVES EXTRA LARGE  100PCS  10",SUPERMARKET,137.98
109890,"JUMBO CARTOON COLOURING BOOK",STATIONERY,174.3
120302,"MARILAN CREAM CRACKERS 350G  27",SUPERMARKET,717.15
120364,"BOWL 3PCS SET BOROSILICATE  HBG301","HOUSEWARE & KITCHENWARE",834
119666,"KELLOGGS CORNFLAKES 45G  100",SUPERMARKET,19.47
117271,"DOMS Q SCALE 15CM POUCH 1PC 3434",STATIONERY,49
118565,"BALENCIA PURE PRT  OLIVE OIL  1L  12",SUPERMARKET,164.99
110061,"ARTIFICIAL FLOWER 9BRANCH 65CM 20200919","HOME DECOR & TEXTILES",11.9
110227,"HEX DUMBBELL HD75KG","SPORTS & FITNESS",1076
112794,"DOVE SPRAY GRAPEFRUIT  250ML  24",SUPERMARKET,134.97
110746,"SANITA CLUB TRASH BAGS  8GALONSX30PCS   20",SUPERMARKET,21.99
110748,"SANITA CLUB TRASH BAGS 20GALLONS X15   20",SUPERMARKET,1324.75
111399,"PICTORIAL WORD SEARCH BOOK W4TITLE ED792",STATIONERY,399.9
111408,"151 STORIES AROUND THE WORLD BOOK W17TITLE ED801",STATIONERY,405.9
115662,"LED CHANDELIER 7XG9 3W IRONGLASWOOD NT WP211437","HOME DECOR & TEXTILES",1499
113956,"BELGINGERALE CAN DRINK 330ML 24",SUPERMARKET,8.49
126912,"JOHN WEST CHUNKS IN BRINE 100G 48",SUPERMARKET,1055.67
128544,"CUP GLASS ICE CREAM DELIGHT 6PCS SET INV 002","HOUSEWARE & KITCHENWARE",49.5
127221,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103077","HOUSEWARE & KITCHENWARE",1752
126039,"WATER COLOUR CAKE MINI DOMS 15MM 15 SHADES 7939",STATIONERY,71.1
128770,"MARKER WHITEBOARD 120 12YRS LUXOR 4PCS 36404BC",STATIONERY,101.4
128775,"HIGHLIGHTER 12YRS LUXOR 5PCS 41405BC",STATIONERY,135.2
128793,"FELT TIP PEN ICONIC LUXOR 3PCS 158003BC",STATIONERY,264.6
126201,"AIRPRO MICMAN AIRREFRSHENER VELVET MASK 35G  6",SUPERMARKET,580.93
126208,"AIRPRO  AIRFRESHENER GEL PINA COLADA 128G 24",SUPERMARKET,474.81
126209,"AIRPRO  AIRFRESHENER GEL  LAVENDER 128G  24",SUPERMARKET,759.19
128925,"PAPER PUNCH NOPERFO40 170776ELP",STATIONERY,340
128941,"TAPE CLEAR 48MMX45Y 1X6 264932",STATIONERY,260
126466,"JUVER  DISFRUTA  TROPICAL DRINK 330ML 18",SUPERMARKET,28.98
128172,"YOGLAIT  CHOCOLATE YOGHURT 500G 1",SUPERMARKET,73.98
129198,"TOY CARD MACHINE 1611P","TOYS AND ENTERTAINMENT",66.9
126802,"APPLE GRANNY SMITH KG",SUPERMARKET,667.87655
129342,"SANKOFA PLANTAIN CHIPS SWEET CHILLI JOLLOF 50G",SUPERMARKET,149.9
129390,"PAPER STRAW SILVER 25PCS SET 6X197MM","TOYS AND ENTERTAINMENT",27.6
122579,"PLATE SOUP GLASS IMPERIAL 8 DEEP CRAZY DOTS","HOUSEWARE & KITCHENWARE",14.7
122616,"FRESH CUT YAM CHIPS 1KG 12",SUPERMARKET,319.96
121769,"ROSALINDA MACKEREL 425G  24",SUPERMARKET,681.69
136080,"GOODFEEL COTTON BUDS   100 PCS 12",SUPERMARKET,7.49
133891,"KARCHER VACUUM CLEANER 12L 1629761016280000","HARDWARE & BUILDING MATERIAL",12943
138193,"NUTZY PEANUT BUTTER EXTRA CRUNCY 227G  12",SUPERMARKET,174.93
138236,"ROSSWOOD PREM ROASTED CASHEW NUTS SALTED 168G  24",SUPERMARKET,1402.77
136725,"EVERPACK PARTY TIME FLEX STRAW WRAPPED 6MM   50",SUPERMARKET,402.04
138725,"SANITA MR SERVU 150M SECO  6",SUPERMARKET,395.94
137074,"DR TEALS EUCALYPTUS SPEARMINT  LOTION 532ML  12",SUPERMARKET,1487.88
135891,"FABER CASTELL MARKER MULTI SUPER FINE RED 152321",STATIONERY,103.5
139303,"DAUCY CHOPPED SPINACH 1KG 10",SUPERMARKET,169.98
134590,"BEENO MEDIUM BISCUITS MARROWBONE FLAVOUR 800G 12",SUPERMARKET,1462.81
132027,"DINNER SPOON 6PCS 21CM 45G DYC1 YWU","HOUSEWARE & KITCHENWARE",-69.8
131154,"BEDSHEET FITTED COTTON CANNON 60X80 BS 1312C","HOME DECOR & TEXTILES",34.9
131236,"TEETHER EVA WATER FILLED 45507","TOYS AND ENTERTAINMENT",94.5
13333,"DOVE APA MEN CARE COOL FRESH 250ML X 24",SUPERMARKET,44.99
130178,"TOREN COCO CRUNCHY CHOCOLATE COCONUT BAR 32G 144",SUPERMARKET,8.98
131669,"CAKE TOPPER S892","HOUSEWARE & KITCHENWARE",461.7
148116,"CURTAIN WGROMET EMB JACQ TOURM 02PA6801B","HOME DECOR & TEXTILES",149
146618,"PINEAPPLE GINGER JUICE 500ML",SUPERMARKET,91.96
146900,"VOLTIC NATURAL MINERAL WATER PREMIUM PET 750ML 12",SUPERMARKET,258.84
148538,"VASE MIX COLOR","HOME DECOR & TEXTILES",85
147798,"DOMS A4 DRAWING BOOK COLOR SOFT COVER 36PAGES 7998",STATIONERY,23.7
147431,"CARROT LOCAL PACK APL",SUPERMARKET,160.93
140776,"ACTIVITY BOOK SERIES LEARN EVERYDAY 46X30X15CM",STATIONERY,38.99
144335,"AIRPRO AUTOMATIC REFILL LAVENDER 250ML  12",SUPERMARKET,593.82
140977,"KIKI SUPASTAR MULTIFRUIT DRINK 250ML 24",SUPERMARKET,100.56
13991,"LELE CORNED BEEF 340G 12",SUPERMARKET,1507.71
140032,"AVOCADO  KG",SUPERMARKET,283.4433
154730,"VILEDA MOP HEAD REFILL SUPERMOCIO 3ACTION 167967","HOUSEWARE & KITCHENWARE",207
156770,"CHOPPING BOARD 40X26X12CM BAMBOO YWU","HOUSEWARE & KITCHENWARE",24.9
153849,"MOSAIC STICKERS 1500",STATIONERY,144.5
154900,"WATER BOTTLE INSULATED PP 600 PURO ICETRON","HOUSEWARE & KITCHENWARE",24.9
157279,"DEAR BODY FRAG MIST  MIZ LV UNAGING 250ML 12",SUPERMARKET,99.98
157348,"ZEST TROPICAL ZINGER JUICE DRINK  300ML 10",SUPERMARKET,13.99
155685,"B  FORMULAS FACIAL SCRUB  HONEY ALMD 150ML 12",SUPERMARKET,107.96
151489,"SANTAY SHITO WITH SHRIMP 290G 6",SUPERMARKET,515.92
149295,"CERES NECTAR MFRUIT FUS JUICE DRINK 200ML 24",SUPERMARKET,16.98
152116,"INVOICE BOOK CARBONLESS ABB",STATIONERY,79.6
150588,"LINC PENTONIC BALL PEN AST BRT",STATIONERY,7.9
149577,"DOVE ROLL ON SA WOMEN  EVEN SENSITIVE 50ML  6",SUPERMARKET,285.89
149579,"DOVE BAR SOAP  CLEAN COMFORT 4PK  12",SUPERMARKET,1903.72
150833,"HEAVEN INSECTICIDE SPRAY 600ML  24",SUPERMARKET,1679.72
151235,"CONFORT PIZZA CUTTER FRC K1291114 K0690314","HOUSEWARE & KITCHENWARE",316
165636,"NESTLE CARNATION TEA CREAMER 370G  24",SUPERMARKET,455.81
165732,"CELLO TAPE PLAIN 48MIC 45CMX160M",STATIONERY,232.7
163140,"AFRIWARA SUPA GINSENG TOFFEE 450G  30",SUPERMARKET,323.82
159629,"FREEDOM T ROLL 9S  LEMON 5",SUPERMARKET,50.99
161959,"KIDS WATER BOTTLE 400ML PLASTIC SSPD L00500","HOUSEWARE & KITCHENWARE",29.9
162015,"DOOR MAT COIR PVC 15MM ASSORTED 45X75CM","HOME DECOR & TEXTILES",85
158734,"DOMS FIXY FIX GLUE STICK 15G 3476",STATIONERY,357
160148,"OLD SPICE DEO STICK CAPTAIN 50ML  6",SUPERMARKET,242.97
161336,"FOUNTAIN 31X23X40CM 1232362L","HOME DECOR & TEXTILES",449
160225,"ULTRA COMPACT MEN BODY MIST BRAVE 100ML 48",SUPERMARKET,25.99
160253,"PERLA MINERAL WATER JAR 6L 1",SUPERMARKET,85.33
160268,"ROASTER RECTANGULAR  GLASS 3L PYREX 408B0008046","HOUSEWARE & KITCHENWARE",396
162645,"SERVING BOWL MELAMINE 9 INCHES FEILU 1379","HOUSEWARE & KITCHENWARE",984.5
159216,"BIRTHDAY CANDLE","TOYS AND ENTERTAINMENT",17.98
174402,"WAX CRAYONS EXTRA LONG JUMBO 2372",STATIONERY,104.3
174418,"DISCOVERING DELIGHTS FLAP INSECTSREPTILES",STATIONERY,73.8
174442,"PAPER BAG HOLOGRAPHIC 26X32X125CM KR10731M14","TOYS AND ENTERTAINMENT",12.9
171519,"DR TEALS BODY WASH  PREBIOTIC LEMON  710ML  4",SUPERMARKET,239.98
171558,"YALONG COLOR PENCIL SET 12PCS WBRUSH YL21102512",STATIONERY,98.7
171584,"ELEANOR OLIPHANT IS COMPLETELY FINE",STATIONERY,534
171587,"A GOOD GIRLS GUIDE TO MURDER",STATIONERY,297
174894,"DERBY SHAVING CREAM OCEAN BREEZE 100ML  12",SUPERMARKET,797.79
174123,"TECNO MOBILE POP9 KL4 3GB64GB SMART","ELECTRONICS & TELECOM",1279
174264,"BRISKFARM TOMATO MIX 1KG  12",SUPERMARKET,129.95
175788,"SOFY ULTRA DEEP ABSORB LONG 29CM SINGLE 8X16  16",SUPERMARKET,98.97
167042,"LADLE SKIMMER   XJ7147","HOUSEWARE & KITCHENWARE",498
170022,"DAUCY EXTRA FINE GREEN BEANS 750G 10",SUPERMARKET,89.99
167108,"BEAUTY FORMULAS RETINOL MOISTURIZER 100ML 12",SUPERMARKET,37.99
169350,"STATIONERY SET WCLAMSHELL 5PCS SWEET DREAM",STATIONERY,45
169469,"FORTUNE SPREAD FOR BREAD  10 12G    25",SUPERMARKET,89.88
182338,"PINEAPPLE PCS OSE",SUPERMARKET,29.97
179577,"DIY HAIRBALL PICTURE CRAFT 22X22CM WSTAND ASST DE",STATIONERY,119.6
180084,"CONDOMS   DUREX    INVISIBLE 3PCS 24",SUPERMARKET,38.99
180099,"DOVE BAR SOAP  RESTORING 4PK  12",SUPERMARKET,747.89
180100,"DOVE BAR SOAP  REJUVENATING 4PK  12",SUPERMARKET,428.94
177695,"WESTINGHOUSE COFFEE GLASS DUAL 100ML WCGW009502","HOUSEWARE & KITCHENWARE",828
177810,"NICHE MILK ORANGE CHOCOLATE 90G 10",SUPERMARKET,37.99
177812,"NICHE DARK CHOCOLATE 90G  10",SUPERMARKET,40.99
177916,"FRESH POPS CARAMEL 35G  15",SUPERMARKET,82.9
178218,"BALLOON PUMP","TOYS AND ENTERTAINMENT",26.9
178223,"BATH SPONGE NYLON YWU","HOME DECOR & TEXTILES",154.8
179126,"NONELEC APP  MOBILE PH PROTECT PLAN 500110000",MISCELLANEOUS,-120
179128,"NONELEC APP  MOBILE PH PROTECT PLAN 2002000",MISCELLANEOUS,-120
179155,"FOOTBALL PLAYER MINIATURE DOLL 15 ASSTD DESIGN YW","TOYS AND ENTERTAINMENT",170
177355,"POPPINS CHOCO BUMPS 350G  16",SUPERMARKET,567.84
