SHOP_CODE,ITEM_CODE,ITEM_NAME,AUDIT_QTY,ERP_QTY,DEPT,PRICE,DIFF,"DIFF VALUE"
LCC,148996,"DOMS MODELLING DOUGH 6SHADE 150GM 8783",4,3,"TOYS AND ENTERTAINMENT",36,1,36
LCC,153604,"FABER CASTELL ERASER PENCIL PERFECTION 7058 185800",12,12,STATIONERY,27.9,0,0
LCC,149220,"AIRPRO NAPHTALENE BALLS COLOURED SMALL 150G   120",99,99,SUPERMARKET,11.49,0,0
LCC,162726,"STRESS BALL 65CM",24,26,"TOYS AND ENTERTAINMENT",5.99,-2,-11.98
LCC,159282,"DOCUMENT BAG A5",1,1,STATIONERY,8.9,0,0
LCC,192509,"STRAINER WDENSE HOLES HANDLE SS TYDBDJMS26CM",10,10,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,192293,"LED CHANDELIER CRYSTAL DESIGN VB270",1,1,"HOME DECOR & TEXTILES",549,0,0
LCC,86710,"CARPET SHAGGY 160X230CM ASSORTED 34441",5,6,"HOME DECOR & TEXTILES",999,-1,-999
LCC,53438,"COLGATE TP LIQUID CALCIUM 230G VALUE PACK  48",13,13,SUPERMARKET,27.99,0,0
LCC,109863,"MINI ENGLISH DICTIONARY",17,17,STATIONERY,28.99,0,0
LCC,111651,"BALLON SET 11PCS W1PC NUMBER BALLON GOLD",14,15,"TOYS AND ENTERTAINMENT",19.9,-1,-19.9
LCC,113725,"SERVING BOWL MELAMINE 11 INCHES FEILU 5011",31,30,"HOUSEWARE & KITCHENWARE",24.9,1,24.9
LCC,110272,"SHELVES WALL DECOR JH8019",4,4,"HOME DECOR & TEXTILES",279,0,0
LCC,128901,"NASCO AC SPLIT 15HP MIRROR NASM12N1MIRROR",2,2,"ELECTRICAL APPLIANCES",3699,0,0
LCC,138607,"GOFRET WATER COCONUT 33G  24 X 6  144",99,95,SUPERMARKET,6.49,4,25.96
LCC,148623,"HOOKS 5UNITS OVER THE DOOR SSTEEL YWU",1,1,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,14822,"DEVA SOFTENER LAVENDER 1000ML 12 10502",19,19,SUPERMARKET,43.99,0,0
LCC,157600,"COOL BREEZE AIR FRESHENER FRESH LEMON 300ML  24",1,25,SUPERMARKET,25.99,-24,-623.76
LCC,150408,"CURTAIN W8 GROMENT TAUPE 54X90 JQ032",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,161147,"FILLED CUSHION JAQUARD 45X45CM GREY DC236",2,2,"HOME DECOR & TEXTILES",129,0,0
LCC,171112,"DOMESTOS BLOCKS  DUO OCEAN 55G  7",6,6,SUPERMARKET,58.99,0,0
LCC,181839,"TRIVET COOLING RACK METAL LDS012",12,12,"HOUSEWARE & KITCHENWARE",42.9,0,0
LCC,181967,"LUNCH BOX PLASTIC WSPOON 750ML MYQ9311",16,16,"HOUSEWARE & KITCHENWARE",42.9,0,0
LCC,181608,"CHOPPING BOARD BAMBOO COAT 245X327X8MM 161084150",34,34,"HOUSEWARE & KITCHENWARE",42.9,0,0
LCC,187025,"RAINBOW CONTAINER 4PCS SET RND PLASTIC RY17885 YWU",15,15,"HOUSEWARE & KITCHENWARE",44.9,0,0
LCC,194950,"COOKING BRUSH SILICONE ZHN ZC2A",7,7,"HOUSEWARE & KITCHENWARE",6.9,0,0
LCC,198494,"BATH GLOVE POLYESTER YWU",115,115,"HOUSEWARE & KITCHENWARE",9.9,0,0
LCC,66700,"EVP DISPOSABLE 2LAYER PLATES  50X20  20",19,23,SUPERMARKET,37.99,-4,-151.96
LCC,56619,"AFRICA FACIAL TISSUE 2PLY 150TISSUES   36",6,21,SUPERMARKET,11.49,-15,-172.35
LCC,X693,"HEINZ BAKED BEANS 200G 48",29,29,SUPERMARKET,13.99,0,0
LCC,96459,"NIVEA BLACKWHITE ORIG APERSP DEO SPRAY 250ML  6",6,7,SUPERMARKET,70.99,-1,-70.99
LCC,05112,"INDOMIE SUPER PACK ONION CHICKEN 120G 44",48,53,SUPERMARKET,8.29,-5,-41.45
LCC,103695,"BORGES EXTRA VIRGIN OIL ORIGINAL 500ML 12",11,11,SUPERMARKET,196.99,0,0
LCC,125261,"ROMAR FABRIC SOFTENER CONC BLUE SKY 2L  6",7,8,SUPERMARKET,84.99,-1,-84.99
LCC,133971,"BEL ICE ALC PINEAPPLE FLAV DRINK 55 330ML 24",33,33,SUPERMARKET,8.49,0,0
LCC,130094,"PHILIPS DOWNLIGHT CONDUIT 9W 65K 4 WH 915005747",4,4,"ELECTRICAL APPLIANCES",65,0,0
LCC,155142,"FLORA SMILE FRUBBER TISSUE 180X36  36",31,31,SUPERMARKET,11.99,0,0
LCC,156247,"COOKING POT 24CM FALU ZHNBLY 851124CM",4,0,"HOUSEWARE & KITCHENWARE",249,4,996
LCC,156952,"BATH MAT TURQUISE 50X80CM BM549",3,3,"HOME DECOR & TEXTILES",49.9,0,0
LCC,164611,"SHOWER RACK HANGING METAL 2 TIER ORSA 173",2,2,"HOUSEWARE & KITCHENWARE",119,0,0
LCC,159765,"MUNCHEE DIGESTIVE BISCUITS 35G  72",48,48,SUPERMARKET,2.19,0,0
LCC,173723,"KIVO PEPPER POWDER  50G 80",267,189,SUPERMARKET,5.99,78,467.22
LCC,168593,"METAL SINGLE HANGER WADJUSTMENT UR3378",43,43,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,187051,"SPORTS BOTTLE 1000ML PLASTIC YY471 YWU",3,3,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,187186,"BAKING TOOL 3PCS SET SILICONE RJK PPD600KA1113",2,0,"HOUSEWARE & KITCHENWARE",44.9,2,89.8
LCC,184335,"TONG SS SALAD 9 60520",33,33,"HOUSEWARE & KITCHENWARE",12.9,0,0
LCC,184368,"NERO PRIME WATER 750ML  15",120,120,SUPERMARKET,2.19,0,0
LCC,200825,"GRILL PAN 18CM FALU ZHNBAROLY 262318",24,0,"HOUSEWARE & KITCHENWARE",169,24,4056
LCC,82385,"BINATONE INDUSTRIAL STANDING FAN 30 HDF3020",5,5,"ELECTRICAL APPLIANCES",2269,0,0
LCC,56389,"BBQ FAN YWU",64,64,"HOUSEWARE & KITCHENWARE",4.9,0,0
LCC,96815,"NO 8 CHOCOLATE SNACK 30G  72",41,43,SUPERMARKET,.69,-2,-1.38
LCC,103898,"BLING FLOOR CLEANER GARDENIA 5L  4",4,4,SUPERMARKET,64.99,0,0
LCC,121317,"VARTA BATTERY LONGLIFE POWER 9V BLISTER 1",14,7,"ELECTRICAL APPLIANCES",75,7,525
LCC,145134,"DUSTBIN FIT IN BLKGRY 53L 33X33X73CM PP72005",3,3,"HOUSEWARE & KITCHENWARE",249,0,0
LCC,150466,"CURTAIN W8 GROMENT TAUPE 54X90 BLK57",12,12,"HOME DECOR & TEXTILES",129,0,0
LCC,163995,"JOGGERS TROUSERS ASSORTED",14,14,"GARMENTS AND FOOTWEAR",149,0,0
LCC,161149,"FILLED CUSHION VELVET 45X45CMLT GREY DC231",12,12,"HOME DECOR & TEXTILES",69,0,0
LCC,168936,"FRY PAN 22CM  25MM GRN PALU BAROLY 155322 RJK",13,13,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,182444,"TUMBLER COCKTAIL CAPITO 6PCS SET  0446CLF1000608",12,12,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,176165,"S4 COMFORTER SET KG 200X260CM KCS45",5,5,"HOME DECOR & TEXTILES",579,0,0
LCC,186092,"GLASS SET 6PCS 125ML CLEAR 41436C RJK",12,12,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,183515,"WATER BOTTLE PULSE 850ML PHYL1005",6,6,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,192842,"CURTAIN JQ BLUE 54X90 PL 225",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,189274,"XMAS ORNAMENT 8PCS 18X18X15 257625005",17,17,"HOME DECOR & TEXTILES",55,0,0
LCC,97319,"BALENO FOLDED STOOL P7605",3,3,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,128260,"DECOR MIRROR METAL OVAL RIBBED ORGANIC 10172B",1,1,"HOME DECOR & TEXTILES",499,0,0
LCC,126155,"BRUSH  PP WC SET ROUND METALIC BEST FIGURED 124M",8,8,"HOUSEWARE & KITCHENWARE",44.9,0,0
LCC,161297,"SPONGE HOLDER  SOAP DISPENSER SSPD UP550100ER",1,1,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,173810,"CHUPACHUP CLASSIC ASSORTED 6 TUBE X 100P 1100G  6",8,8,SUPERMARKET,389.99,0,0
LCC,167112,"OCEAN AC SPLIT 15HP R410 ACSOKO 12",2,2,"ELECTRICAL APPLIANCES",5399,0,0
LCC,193433,"PIXEL STICKER ACTIVITY BOOKS 22X28CM",8,8,STATIONERY,43.99,0,0
LCC,193472,"DOOR MAT SISAL LATEX 8MM ASTD 40X60CM",18,16,"HOME DECOR & TEXTILES",34.9,2,69.8
LCC,188857,"BATHMAT 50X80CM BM244 LT GREEN CP",13,12,"HOME DECOR & TEXTILES",59,1,59
LCC,188915,"PARTY POPPER OPP",9,9,"TOYS AND ENTERTAINMENT",19.9,0,0
LCC,76414,"VOLTPLUS AVS  FRIDGE GUARD 5A VPFGAVS5FVPAVS5",11,12,"ELECTRICAL APPLIANCES",165,-1,-165
LCC,X471,"NESTLE CERELAC 3FRUITS TIN 400G 12",21,21,SUPERMARKET,53.99,0,0
LCC,X937,"EVEN FULL CREAM UHT MILK 1L 12",12,13,SUPERMARKET,53.99,-1,-53.99
LCC,109572,"JUG WLID GRIDZ 1300ML DXB Q3653",6,6,"HOUSEWARE & KITCHENWARE",39.9,0,0
LCC,119654,"KIVO PEPPER POWDER 400G  12",4,4,SUPERMARKET,43.99,0,0
LCC,131082,"ROMAR REFILL AUTOM AIR FRESH LOVE DCL 250ML  6",9,9,SUPERMARKET,48.99,0,0
LCC,161845,HUMIDIFIER,1,1,"HOME DECOR & TEXTILES",179,0,0
LCC,182384,"PORTABLE  FOLDABLE BBQ GRILL CG1",7,1,"HOUSEWARE & KITCHENWARE",199,6,1194
LCC,186708,"LUNCH BOX W3COMPARTMENT 1200ML PLASTIC RJK 2328",5,5,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,186713,"COOKWARE SET 6PCS SSTEEL HROLAND HR1692",1,1,"HOUSEWARE & KITCHENWARE",699,0,0
LCC,85917,"YAZZ SANITARY PAD EXTRA LONG 9PADS   24",37,37,SUPERMARKET,17.99,0,0
LCC,60951,"BINATONE RICE COOKER 22L RCSG220322042205",4,4,"ELECTRICAL APPLIANCES",729,0,0
LCC,68563,"LELE BLACK TEA 100X24  12",11,19,SUPERMARKET,34.99,-8,-279.92
LCC,135897,"FABER CASTELL COLOUR PALETTE RECTANGLE 370091 FC",20,20,STATIONERY,14.9,0,0
LCC,138172,"QUILT EMBOSSED PRINTED 180X220CM03CO0380",11,11,"HOME DECOR & TEXTILES",149,0,0
LCC,130174,"PHILIPS LED STICK BULB 9W B22 3000K 929002400337",4,4,"ELECTRICAL APPLIANCES",31,0,0
LCC,143753,"ROMAR  AIRFRESHNER PINE 300ML  8",18,9,SUPERMARKET,40.99,9,368.91
LCC,162302,"SLOTTED SPATULA SS WOOD HANDLE ILC MC73044 RJK",12,12,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,159803,"KIDS INDUCTION FLYING MECH WARRIOR VEHICLE 2075",1,1,"TOYS AND ENTERTAINMENT",59,0,0
LCC,174144,"PAPER BAG BLINGS 32X42X11CM HB10415L123",12,12,"TOYS AND ENTERTAINMENT",14.9,0,0
LCC,179172,"PLAYING CARD  9X6CM 2PCS",7,7,"TOYS AND ENTERTAINMENT",10.9,0,0
LCC,186896,"BATH MAT 39X71CM 336043 18806794166",22,22,"HOME DECOR & TEXTILES",65,0,0
LCC,184390,"CLOTHES HANGER 3PCS SET 44CM WOODEN M2302 YWU",15,14,"HOUSEWARE & KITCHENWARE",29.9,1,29.9
LCC,194658,"WHITE BOARD DOUBLE SIDE 60X90 HCL O51027",12,12,STATIONERY,329,0,0
LCC,192456,"MIXING BOWL WH COVER DWB 26CM",10,10,"HOUSEWARE & KITCHENWARE",39.9,0,0
LCC,190135,"TEFAL FRYING PAN 30CM E3080704",3,3,"HOUSEWARE & KITCHENWARE",319,0,0
LCC,191750,"DZIRE INFRARED COOKER 3000W ICFCYZ1002",1,1,"ELECTRICAL APPLIANCES",649,0,0
LCC,48241,"DELTA JOY MULTIPURPOSE  TOWEL 250SHEET 21CM 12",29,17,SUPERMARKET,21.99,12,263.88
LCC,43364,"COLGATE KIDS TP BUBBLE FRUIT 25YRS 50ML  144",48,66,SUPERMARKET,15.99,-18,-287.82
LCC,78010,"FANICE CUP STRAWBERRY 140ML 12",32,29,SUPERMARKET,7.49,3,22.47
LCC,54716,"SNAPPLE MANGO 473ML  12",21,21,SUPERMARKET,37.49,0,0
LCC,98567,"TOM MILK TUTTIFRUTTI DAIRY DESSERT 125G 4PC X6PK",12,12,SUPERMARKET,48.99,0,0
LCC,06432,"PINK COCKTAIL SPARKLING WINE 750 ML 12",16,16,SUPERMARKET,49.99,0,0
LCC,106770,"PROXON ICE CHEST SET 4PCS WESKIMOPLATIN TPX2061",1,0,"HOUSEWARE & KITCHENWARE",1099,1,1099
LCC,107792,"GREEN WORLD AIR SPRAY AIRFRESHNER LILLY 300ML 24",19,19,SUPERMARKET,28.99,0,0
LCC,115798,"SALSIUS COURSE PINK HIMALAYAN SALT BOTTLE 500G  24",1,0,SUPERMARKET,43.49,1,43.49
LCC,125371,"FLUENCY SENTENCES BOOK SERIES",1,1,STATIONERY,29.9,0,0
LCC,123806,"MARILAN WAFER VANILLA 80GM   24",11,12,SUPERMARKET,7.49,-1,-7.49
LCC,146225,"WINDOW SHADE YE3160X180 BEIGE",1,1,"HOME DECOR & TEXTILES",429,0,0
LCC,150426,"CURTAIN W8 GROMENT COFFEE 54X90 BLK7",12,12,"HOME DECOR & TEXTILES",109,0,0
LCC,164843,"FRYING PAN 22CM",7,7,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,157669,"DIVINE GRACE EDC  500ML  24",14,14,SUPERMARKET,44.99,0,0
LCC,159792,"PLAY TABLE 2008",2,2,"TOYS AND ENTERTAINMENT",799,0,0
LCC,169159,"ROMAR AIR REFRESHNER ROSES 750ML   6",6,6,SUPERMARKET,68.99,0,0
LCC,178318,"DZIRE PROJECTOR SCREEN ELECTRIC 84X84 PES84",1,1,"ELECTRONICS & TELECOM",1899,0,0
LCC,185325,"BATHMAT GRAY 50X80CM MP 1600GSM TR3092",3,3,"HOME DECOR & TEXTILES",109,0,0
LCC,190715,"WATER MODEVEHICLE REMOTE CONTROL",1,1,"TOYS AND ENTERTAINMENT",279,0,0
LCC,199887,"NASCO LED TV 43 SAT NASB43FBFL",6,6,"ELECTRONICS & TELECOM",2899,0,0
LCC,198405,"WALL CLOCK 305X305X55 1208C",12,12,"HOME DECOR & TEXTILES",79,0,0
LCC,30617,"COLGATE HERBAL TOOTHPASTE 140G  72",66,66,SUPERMARKET,20.99,0,0
LCC,53553,"8 MATTRESS 200150CM HD QS LAT",1,1,FURNITURE,2229,0,0
LCC,X953,"CERES SECRET OF THE VALLEY 1L 12",2,30,SUPERMARKET,44.99,-28,-1259.72
LCC,94183,"FILLED CUSHION 65X65CM FUR  ASTD5",5,5,"HOME DECOR & TEXTILES",85,0,0
LCC,107608,"KIWI SHOE POLISH RENEWS BLACK LEATHER 50ML 144",106,108,SUPERMARKET,13.99,-2,-27.98
LCC,119647,"MUTLU SPIRALLI 400G  20",12,8,SUPERMARKET,12.99,4,51.96
LCC,125243,"ROMAR AIR REFRESHENER SPRAY  JASMINE 300ML  8",7,8,SUPERMARKET,39.99,-1,-39.99
LCC,120957,"DINING SET 14 WGLASS TOP TABLE SILVIA 14",1,1,FURNITURE,2490,0,0
LCC,156422,"SERVING TRAY MELAMINE 15 INCHES ZHN A00415",17,17,"HOUSEWARE & KITCHENWARE",27.9,0,0
LCC,150383,"AKAI CHEST FREEZER DD 508L CF056AC508",1,1,"ELECTRICAL APPLIANCES",8989,0,0
LCC,161468,"CURTAIN 54X90  BLUE",12,12,"HOME DECOR & TEXTILES",129,0,0
LCC,175617,"BOYS A2 SHORT SLEEVE SHIRTS HMD",8,8,"GARMENTS AND FOOTWEAR",109,0,0
LCC,166910,"BASKET 32X44X445 PLASTIC 1158",8,8,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,168009,"FILLED CUSHION P VELVET 45X45CMBROWN DC242",15,15,"HOME DECOR & TEXTILES",119,0,0
LCC,176330,"PURE JAR CLUB 1000ML FRC V8260",4,4,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,186969,"HAPPY BIRTHDAY PLATES MIX DESIGN 20PCS SET",9,9,"TOYS AND ENTERTAINMENT",29.9,0,0
LCC,185188,"AKAI STANDING FAN 16 EF123A1619S",1,1,"ELECTRICAL APPLIANCES",445,0,0
LCC,191985,"TEA SPOON 24G0359 ZHN",88,88,"HOUSEWARE & KITCHENWARE",20.9,0,0
LCC,195764,"WESTINGHOUSE TUMBLER STAINLESS STEEL WCBL0059",5,5,"HOUSEWARE & KITCHENWARE",169,0,0
LCC,77092,"DON SIMON MULTIFRUITA CAN 330ML 24",1,3,SUPERMARKET,22.49,-2,-44.98
LCC,86916,"BRAGG APPLES CIDER VINEGAR 473ML  12",22,22,SUPERMARKET,144.99,0,0
LCC,71569,"TOLSEN PLIERS SET 3P BICOLOR PLASTIC HANDLE 10400",3,3,"HARDWARE & BUILDING MATERIAL",159,0,0
LCC,CL773,"CONTAINER 300ML TRANSPARENT 26CMX18CMX10CM",23,22,"HOUSEWARE & KITCHENWARE",19.9,1,19.9
LCC,92724,"SHOWER CADDY METAL WIRE YWU",1,1,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,108156,"HARIBO BUBBLEGUM BOTTLES ZING 140G160G176G   12",9,9,SUPERMARKET,29.99,0,0
LCC,116471,"CLOSEUP REDHOT EVERFRESH TOOTHPASTE 60G  72",10,10,SUPERMARKET,9.49,0,0
LCC,115662,"LED CHANDELIER 7XG9 3W IRONGLASWOOD NT WP211437",1,1,"HOME DECOR & TEXTILES",1499,0,0
LCC,128782,"BALL PEN INKGLIDE 07MM LUXOR 5PC BLU 166025CELLO",11,11,STATIONERY,9.9,0,0
LCC,148388,"PLACE MAT WTAG ROUND MIX COLOR 6PCS",24,24,"HOME DECOR & TEXTILES",99,0,0
LCC,166507,"HAND TOWEL 40X60CM SILVER GREY ZTC650WTSG",21,21,"HOME DECOR & TEXTILES",39.9,0,0
LCC,161328,"FOUNTAIN 21X175X25CM 1208683SL",2,2,"HOME DECOR & TEXTILES",279,0,0
LCC,168808,"BEER STEM 6PCS SET WINDSOR 330ML 77280200760464",1,1,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,179150,"AKAI WATER DISPENSER 2TAP BOTTOMLOAD WD032A1108BL",1,1,"ELECTRICAL APPLIANCES",2099,0,0
LCC,198762,"DINNER PLATE 10INCHES RECT CERAMIC GGK YWU",24,24,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,26948,"VOLTPLUS AVR 1KVA W110V ASSIST OUTPUT AVR6012",5,5,"ELECTRICAL APPLIANCES",529,0,0
LCC,77042,"ENGLISH WRITING BOOK CAPITALSMALL LETTER EB 00012",2,2,STATIONERY,19.9,0,0
LCC,84352,"CHRISTMAS TREE W IRON STAND 5M 6000TIPS",1,1,"HOME DECOR & TEXTILES",4290,0,0
LCC,CL574,"CONTAINER FANCY 2PCS SET 1500ML2500 ML",9,11,"HOUSEWARE & KITCHENWARE",19.9,-2,-39.8
LCC,05529,"BLESSED CHILD RICEMIX BOTTLE 600G 12",4,4,SUPERMARKET,44.49,0,0
LCC,128011,"DOMS METALLIC BRUSH PENS SILVERGOLD 2 SHADES 8437",4,4,STATIONERY,12.9,0,0
LCC,128795,"FINE WRITER BLACK BODY LUXOR 10PCS 1530010WALLET",2,2,STATIONERY,39,0,0
LCC,123166,"OCEAN GLASS SET 6PCS 350ML TANGO  3B1331206G0001",6,6,"HOUSEWARE & KITCHENWARE",139,0,0
LCC,134090,"SANITA EASY LOCK  STORAGE BAG MEDIUM 50X20",6,5,SUPERMARKET,35.99,1,35.99
LCC,166534,"BATH SHEET 80X160CM ROSE ZTC650WTRS",10,5,"HOME DECOR & TEXTILES",229,5,1145
LCC,179958,"CURTAIN YD PL GROMT BLUE 54X90 24EHM001",9,10,"HOME DECOR & TEXTILES",169,-1,-169
LCC,179714,"RNS DRAWING R206 200G A3 15SH 283780",3,3,STATIONERY,65,0,0
LCC,184654,"AKAI WATER DISPENSER WFRIDGE 3TAPS WD034A215R",1,1,"ELECTRICAL APPLIANCES",1989,0,0
LCC,184779,"WOK CAST IRON 36CM",1,0,"HOUSEWARE & KITCHENWARE",619,1,619
LCC,189187,"XMAS GIFT BOX 10X10X10CM",40,24,"HOME DECOR & TEXTILES",6.9,16,110.4
LCC,198732,"MUG WTEDDY 350ML CERAMIC YWU",23,21,"HOUSEWARE & KITCHENWARE",44.9,2,89.8
LCC,205786,"NASCO WASHING MACHINE TL 9KG NASTLB90FL",1,1,"ELECTRICAL APPLIANCES",3799,0,0
LCC,69143,"VISTA TEACHERS NOTE BOOKS NP",12,11,STATIONERY,22.99,1,22.99
LCC,65139,"TOP CHOCO CHOCOLATE COCONUT BREAD SPREAD 650GMS 12",1,0,SUPERMARKET,54.99,1,54.99
LCC,65544,"SHINE BAKING PAPER 50MX 30CM  6",8,9,SUPERMARKET,78.99,-1,-78.99
LCC,N861,"CAMEL ZESTY LIME FRESH LIQUID 250ML 24",34,50,SUPERMARKET,29.99,-16,-479.84
LCC,99916,"WINDOW SHADE YE3 200X200 SILVER",2,2,"HOME DECOR & TEXTILES",599,0,0
LCC,96327,"SPRITE ZERO 1 5 L PET  6",18,22,SUPERMARKET,23.99,-4,-95.96
LCC,125353,"REXONA  ACTIVE DRY 72HRS MEN 200ML  6",3,4,SUPERMARKET,42.99,-1,-42.99
LCC,129199,"TOY CASH REGISTER 5523",8,8,"TOYS AND ENTERTAINMENT",75,0,0
LCC,148818,"CAKE BOARD ROUND 2MM  35CM OWN USE",3,3,SUPERMARKET,149,0,0
LCC,152629,"TV CABINET DN TVC 130 004",1,1,FURNITURE,1499,0,0
LCC,15210,"MEANNAN MIXED SPICES 80G 24",28,29,SUPERMARKET,21.99,-1,-21.99
LCC,161136,"FILLED CUSHION JAQUARD 45X45CM TAUPE DC2361",16,8,"HOME DECOR & TEXTILES",119,8,952
LCC,173699,"KIVO 4 IN 1 GARI SOAKING MIX 125G 40",46,46,SUPERMARKET,4.99,0,0
LCC,167691,"LUNCH BOX INSULATED 1COMP SSTEEL D2007343 YWU",1,1,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,179510,"AKAI SOUND BAR WSUBWOOFER 180W SB005A013",1,1,"ELECTRONICS & TELECOM",1399,0,0
LCC,187944,"DECORATIVE ACCESSORY",6,6,"HOME DECOR & TEXTILES",149,0,0
LCC,182970,"FRYING PAN 28CM FALU ZHNBLY 8107628",5,5,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,191929,"DINNER FORK 45G0355 ZHN",65,66,"HOUSEWARE & KITCHENWARE",27.9,-1,-27.9
LCC,190077,"FAN DESKTOP RECHARGABLE 3 IN 1",18,18,"ELECTRICAL APPLIANCES",29,0,0
LCC,200801,"FRYING PAN 26CM FALU ZHNBAROLY 260826",24,24,"HOUSEWARE & KITCHENWARE",119,0,0
LCC,198174,"CUTLERY HOLDER METAL WIRE YWU",8,8,"HOUSEWARE & KITCHENWARE",34.9,0,0
LCC,50456,"TOP CHOCO BREAD SPREAD 650G  12",10,20,SUPERMARKET,53.99,-10,-539.9
LCC,X446,"NESCAFE CLASSIC 50G 48",22,24,SUPERMARKET,58.99,-2,-117.98
LCC,96379,"WALL LIGHTS ROUND IN 1 COLOR 18W",5,5,"HOME DECOR & TEXTILES",55,0,0
LCC,140697,"RHYMES 1 NURSERY MY JUMBO BOOK 46X30X10CM",18,18,STATIONERY,29.9,0,0
LCC,156398,"HAPPY FULL RINGS 70G",24,76,SUPERMARKET,9.99,-52,-519.48
LCC,163460,"PHILIPS LED BULB 9W B22 3000K 929002308213",3,3,"ELECTRICAL APPLIANCES",23,0,0
LCC,162605,"CARROM BOARD SAPHIRE 26003",2,2,"SPORTS & FITNESS",629,0,0
LCC,182055,"HOTPOT ROYAL WJUG 500ML SET 4PC 100015002500ML",2,2,"HOUSEWARE & KITCHENWARE",299,0,0
LCC,194661,"WHITE BOARD DOUBLE SIDE 120X150 HCL O51029",6,6,STATIONERY,1099,0,0
LCC,23131,"ENA PA MACKEREL IN TOMATO SAUCE 200G 48",16,18,SUPERMARKET,12.99,-2,-25.98
LCC,82591,"MASTERSEAL CONTAINER RECT PP 1750ML FRC K3021712",2,2,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,84742,"CHRISTMAS WRAPPING PAPER 50X70CMX3MM 50PCS B",4,4,"HOME DECOR & TEXTILES",59,0,0
LCC,D483,"INALCA BEEF PATE 400G  24",23,23,SUPERMARKET,26.99,0,0
LCC,98607,"PARLE CHOCO RINGS  BISCUITS 52G  48",19,19,SUPERMARKET,2.29,0,0
LCC,06588,"CARTOON COLOURING BOOK CHILDREN PART 25 EB0429",113,113,STATIONERY,6.99,0,0
LCC,127755,"PAPER BOX CAKE DOUBLE TIER 12 335X335X28CM YWU",12,13,"HOUSEWARE & KITCHENWARE",39.9,-1,-39.9
LCC,128969,"BASKET WHANDLE 26X18X18 PLASTIC 538 YWU",13,13,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,13373,"YAZZ SANITARY PAD GREEN 24",26,27,SUPERMARKET,18.49,-1,-18.49
LCC,168361,"MUG SET 4PCS SEE5S019ZH2305220 RJK",4,4,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,186938,"LANUDRY BASKET PERFORATED 92L PLASTIC YF0025 YWU",15,15,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,185404,"CURTAIN JACQ GROM COFFEE 54X90 02PA7263C",13,13,"HOME DECOR & TEXTILES",89,0,0
LCC,182967,"FRYING PAN 22CM FALU ZHNBLY 8107622",5,5,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,193042,"PEELER 6PCS SET ZHN KB1688",25,26,"HOUSEWARE & KITCHENWARE",14.9,-1,-14.9
LCC,191004,"ALIFE BATH SOAP ALOE VERA 200G 18",5,4,SUPERMARKET,10.29,1,10.29
LCC,19821,"ENERGIZER BATTERY ALKALINE D MAXD 1X2 6PK",5,5,"ELECTRICAL APPLIANCES",99.9,0,0
LCC,76084,"TOP CHOCO CHOCOLATE SPREAD 500G  12",14,14,SUPERMARKET,44.99,0,0
LCC,88008,"EL OLIVERAL SUNFLOWER  OLIVE OIL 1L 12",14,9,SUPERMARKET,144.99,5,724.95
LCC,64819,"GOMETS SOUR FRUIT RINGS  100G   30",26,26,SUPERMARKET,13.99,0,0
LCC,110232,"HEX DUMBBELL HD20KG",1,1,"SPORTS & FITNESS",729,0,0
LCC,133966,"STATIONERY SET CLAMSHELL 5PCS KL11497",10,10,STATIONERY,32.9,0,0
LCC,150376,"CURTAIN W8 GROMENT BURGUNDY 54X90 JQ029",12,12,"HOME DECOR & TEXTILES",109,0,0
LCC,160452,"FRY PAN 24CM FALU ZHNBLY 1050G24",7,7,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,167877,"WOK PAN 24CM FALU ZHNBLY 1058G24",2,2,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,182106,"FARAGELLO GRAPE NECTAR TETRA PACK 1L 12 BLUE",63,65,SUPERMARKET,24.99,-2,-49.98
