SHOP_CODE,ITEM_CODE,AUDIT_QTY,GROUP,SUB-GROUP
SPN,00204,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,00313,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,00323,0,BEVERAGES,DRINKS
SPN,00338,0,"FOOD CUPBOARD",SNACKS
SPN,00359,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,02413,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,02572,0,BEVERAGES,JUICE
SPN,03062,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,03076,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,03077,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,03459,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,03463,0,"BEVERAGES ALCOHOLIC",WHISKEY
SPN,03464,0,"BEVERAGES ALCOHOLIC",LIQUER
SPN,03471,0,BEVERAGES,DRINKS
SPN,03483,0,BEVERAGES,JUICE
SPN,00360,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,00363,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,00366,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,00376,0,BEVERAGES,JUICE
SPN,00377,0,BEVERAGES,JUICE
SPN,00380,0,BEVERAGES,JUICE
SPN,00383,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,00869,0,BEVERAGES,"DRINKING POWDERS"
SPN,00940,0,"BEVERAGES ALCOHOLIC",LIQUER
SPN,01551,0,"HOME AND PERSONAL CARE","INSECTICIDES AND RODENT CONTROL"
SPN,01565,0,"BEVERAGES ALCOHOLIC",WINES
SPN,01566,0,"BEVERAGES ALCOHOLIC",WINES
SPN,01607,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,01608,0,BEVERAGES,"NON ALCOHOLIC"
SPN,01609,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,01744,0,"HOME AND PERSONAL CARE","INSECTICIDES AND RODENT CONTROL"
SPN,01752,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,01757,20,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,01853,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,02221,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,02228,0,BEVERAGES,"FLAVOURED TEA"
SPN,02236,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,02247,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,02250,0,"FOOD CUPBOARD",BISCUITS
SPN,02252,0,"FOOD CUPBOARD",BISCUITS
SPN,02258,0,"FOOD CUPBOARD",BISCUITS
SPN,02259,0,BAKERY,"TARTS AND PIES"
SPN,02264,0,"FOOD CUPBOARD",BISCUITS
SPN,02266,0,BEVERAGES,COFFEE
SPN,02267,0,BEVERAGES,COFFEE
SPN,02281,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,02387,0,"FOOD CUPBOARD",BISCUITS
SPN,02388,20,"FOOD CUPBOARD",BISCUITS
SPN,02390,0,"FOOD CUPBOARD",SNACKS
SPN,02391,0,"FOOD CUPBOARD",SNACKS
SPN,04899,0,"HOME AND PERSONAL CARE","HAIR CARE"
SPN,04903,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04904,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04905,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04906,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04909,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,04949,0,"HOME AND PERSONAL CARE",DISPOSABLE
SPN,05112,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,05144,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05145,0,"HOME AND PERSONAL CARE","HAIR CARE"
SPN,03484,0,BEVERAGES,JUICE
SPN,03486,0,BEVERAGES,JUICE
SPN,03487,0,BEVERAGES,JUICE
SPN,03621,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,03640,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,03645,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,03734,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,03749,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,03766,0,"FOOD CUPBOARD",FLOURS
SPN,03809,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,03825,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,03826,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,03892,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,03893,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,03900,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,03901,0,BEVERAGES,TEA
SPN,03928,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,03937,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,03969,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,04013,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,04086,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,04091,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,04092,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,04105,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,04114,0,BEVERAGES,DRINKS
SPN,04142,0,"HOME AND PERSONAL CARE",DISPOSABLE
SPN,04162,0,BEVERAGES,DRINKS
SPN,04177,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04178,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04180,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04189,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04191,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04197,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04199,0,"HOME AND PERSONAL CARE","SKIN CARE"
SPN,04201,0,"HOME AND PERSONAL CARE","PET CARE"
SPN,04205,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,04224,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,04226,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,04227,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,04229,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,04235,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,04237,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,04240,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,04815,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,04816,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,04817,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,04829,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,04843,0,"FOOD CUPBOARD",SNACKS
SPN,04845,0,"FOOD CUPBOARD",SNACKS
SPN,04846,0,"FOOD CUPBOARD",SNACKS
SPN,04871,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,04885,0,"BEVERAGES ALCOHOLIC",RHUM
SPN,04890,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04892,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,04893,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,06969,0,"BEVERAGES ALCOHOLIC",WINES
SPN,06975,0,"FOOD CUPBOARD",CONDIMENTS
SPN,07013,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,07014,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,07015,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,07018,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
SPN,07020,0,"HOME AND PERSONAL CARE","FEMININE CARE"
SPN,07022,0,"HOME AND PERSONAL CARE",DISPOSABLE
SPN,07023,0,"HOME AND PERSONAL CARE","FEMININE CARE"
SPN,07025,0,BEVERAGES,DRINKS
SPN,07029,0,"BEVERAGES ALCOHOLIC","BOTTLE BEER"
SPN,07044,0,BEVERAGES,JUICE
SPN,07140,0,BEVERAGES,DRINKS
SPN,07141,0,BEVERAGES,DRINKS
SPN,07987,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
SPN,07993,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,07996,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,08007,0,BEVERAGES,DRINKS
SPN,08026,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,08274,0,"FOOD CUPBOARD","BABY FOOD"
SPN,08277,0,BEVERAGES,COFFEE
SPN,07206,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,07208,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,07238,0,BEVERAGES,JUICE
SPN,07241,0,BEVERAGES,JUICE
SPN,07244,0,BEVERAGES,JUICE
SPN,07246,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,07287,0,"BEVERAGES ALCOHOLIC",RHUM
SPN,07406,0,BEVERAGES,COFFEE
SPN,07425,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,07502,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
SPN,07503,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
SPN,07626,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,07663,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,07671,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,07673,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,07715,0,"FROZEN FOOD",ICE-CREAM
SPN,07716,0,"FROZEN FOOD",ICE-CREAM
SPN,07781,0,"FROZEN FOOD","POTATO CHIPS"
SPN,07952,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,07953,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,07957,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,07972,0,"FOOD CUPBOARD","BAKING INGREDIENTS"
SPN,07979,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,07982,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,07984,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
SPN,07985,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
SPN,05192,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05193,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05195,0,"FOOD CUPBOARD",CONDIMENTS
SPN,05200,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05207,0,BEVERAGES,COFFEE
SPN,05214,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05220,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,05528,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,05529,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,05816,0,BAKERY,BREADS
SPN,05833,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,05838,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,06431,0,"BEVERAGES ALCOHOLIC",WINES
SPN,06432,0,"BEVERAGES ALCOHOLIC",WINES
SPN,06507,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,06509,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,06510,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,06527,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,06744,0,"FOOD CUPBOARD","DRINKING POWDER"
SPN,06926,0,"FOOD CUPBOARD",SNACKS
SPN,06934,0,"FOOD CUPBOARD",SNACKS
SPN,06966,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
SPN,06968,0,"BEVERAGES ALCOHOLIC",LIQUER
SPN,09345,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09354,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09355,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09363,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09395,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,09467,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09472,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09473,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09478,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09480,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09484,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09485,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09486,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09488,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09489,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09492,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09494,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,08324,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08336,0,"FROZEN FOOD",VEGETABLE
SPN,08339,0,"FROZEN FOOD",VEGETABLE
SPN,08340,0,"FROZEN FOOD",VEGETABLE
SPN,08341,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,08351,0,BEVERAGES,DRINKS
SPN,08353,0,BEVERAGES,DRINKS
SPN,08355,0,BEVERAGES,DRINKS
SPN,08357,0,BEVERAGES,DRINKS
SPN,08358,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,08365,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,08369,0,"FOOD CUPBOARD","NOODLES AND SOUP"
SPN,08376,0,"FOOD CUPBOARD",CONDIMENTS
SPN,08396,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,08432,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,08434,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,08439,0,"FOOD CUPBOARD",CONDIMENTS
SPN,08473,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08475,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08477,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,08480,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08482,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08483,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08484,0,"BEVERAGES ALCOHOLIC",WINES
SPN,08490,0,"FOOD CUPBOARD",SNACKS
SPN,08495,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08497,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08502,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08504,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,08520,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,08526,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08527,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,08529,0,"FOOD CUPBOARD","BABY FOOD"
SPN,08571,0,BEVERAGES,JUICE
SPN,08574,0,BEVERAGES,JUICE
SPN,08577,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,08642,0,BEVERAGES,JUICE
SPN,08654,0,BEVERAGES,JUICE
SPN,08733,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,08736,0,"FOOD CUPBOARD","PEPPER SAUCE"
SPN,08759,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,08762,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08763,0,BEVERAGES,DRINKS
SPN,08765,0,BEVERAGES,DRINKS
SPN,08768,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,08771,0,"FROZEN FOOD",DESSERT
SPN,08772,0,BEVERAGES,DRINKS
SPN,08775,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,08780,0,"FROZEN FOOD",DESSERT
SPN,08784,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,08788,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08789,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08790,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,08791,0,"FOOD CUPBOARD","BABY FOOD"
SPN,08792,0,"FROZEN FOOD",DESSERT
SPN,08813,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,08818,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,08833,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,08835,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,08932,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,08934,0,"HOME AND PERSONAL CARE","INSECTICIDES AND RODENT CONTROL"
SPN,09089,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,09134,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09176,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09178,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09185,0,"BEVERAGES ALCOHOLIC",WINES
SPN,09224,0,"HOME AND PERSONAL CARE","FEMININE CARE"
SPN,09226,0,"HOME AND PERSONAL CARE","FEMININE CARE"
SPN,09239,0,"FOOD CUPBOARD",SNACKS
SPN,09265,0,"HOME AND PERSONAL CARE","MENS GROOMING"
SPN,09271,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,09272,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,09274,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
SPN,09294,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
SPN,09301,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,09307,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,100405,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
SPN,100410,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
SPN,100413,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
SPN,100414,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
SPN,100504,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100505,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100506,0,"BEVERAGES ALCOHOLIC",WINES
SPN,10075,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,100791,0,"FROZEN FOOD",ICE-CUBES
SPN,100792,0,"BEVERAGES ALCOHOLIC","VODKA BOTTLES"
SPN,100796,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100798,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100799,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100802,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100804,0,"BEVERAGES ALCOHOLIC",WINES
SPN,100816,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,100898,0,BEVERAGES,JUICE
SPN,101058,0,"FOOD CUPBOARD",SNACKS
SPN,101060,0,"FOOD CUPBOARD",SNACKS
SPN,101061,0,"FOOD CUPBOARD",SNACKS
SPN,101062,0,"FOOD CUPBOARD",SNACKS
SPN,102103,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,102105,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102177,0,"HOME AND PERSONAL CARE",DISPOSABLE
SPN,102192,20,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,102197,0,"HOME AND PERSONAL CARE","COLOR COSMETICS"
SPN,102203,0,"HOME AND PERSONAL CARE","COLOR COSMETICS"
SPN,102246,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,102252,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,102254,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,101063,0,"FOOD CUPBOARD",SNACKS
SPN,101064,0,"FOOD CUPBOARD",SNACKS
SPN,101073,0,"FOOD CUPBOARD","BABY FOOD"
SPN,101077,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,101079,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,101080,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,101110,0,"BEVERAGES ALCOHOLIC",WINES
SPN,101130,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,101131,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,101132,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,101251,0,"BEVERAGES ALCOHOLIC","GIN ."
SPN,101370,0,BEVERAGES,JUICE
SPN,101386,0,"FOOD CUPBOARD",CONDIMENTS
SPN,101444,0,"BEVERAGES ALCOHOLIC",WHISKEY
SPN,101475,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,101691,0,"FRUITS- IMPORT",VEGETABLES.
SPN,101762,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
SPN,101901,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,101902,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,101916,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,102089,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102096,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102101,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,09499,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09511,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09513,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09518,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,09523,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09534,0,"FOOD CUPBOARD","SPICES AND HERBS"
SPN,09548,0,"FRESH DAIRY AND EGGS",Yoghurt
SPN,09608,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
SPN,09778,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,09912,0,"FOOD CUPBOARD",CONDIMENTS
SPN,09945,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,09948,0,"FOOD CUPBOARD",BISCUITS
SPN,09949,0,"FOOD CUPBOARD",SAVOURIES
SPN,09978,0,"FOOD CUPBOARD",CONFECTIONERY
SPN,100030,0,"FOOD CUPBOARD","RAW RICE"
SPN,100031,0,"FOOD CUPBOARD","RAW RICE"
SPN,100048,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
SPN,100064,0,"BEVERAGES ALCOHOLIC",TEQUILA
SPN,100079,0,"HOME AND PERSONAL CARE","SKIN CARE"
SPN,100082,0,"HOME AND PERSONAL CARE","SKIN CARE"
SPN,100093,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,100218,0,BEVERAGES,DRINKS
SPN,100300,0,"BEVERAGES ALCOHOLIC","SPARKLING WINES"
SPN,10035,0,"BEVERAGES ALCOHOLIC","CREAM LIQUER"
SPN,100401,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
SPN,103249,0,"FOOD CUPBOARD","BABY FOOD"
SPN,103265,0,"FOOD CUPBOARD","BABY FOOD"
SPN,103272,0,"FOOD CUPBOARD","BABY FOOD"
SPN,103280,0,"FOOD CUPBOARD","BABY FOOD"
SPN,103322,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,103323,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,102259,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,102260,0,"HOME AND PERSONAL CARE",FRAGRANCES
SPN,102261,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,102264,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,102266,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,102269,0,"FOOD CUPBOARD",CONDIMENTS
SPN,102276,0,"HOME AND PERSONAL CARE","ORAL CARE"
SPN,102311,0,"FOOD CUPBOARD","MILK AND CREAMERS"
SPN,102313,0,"FOOD CUPBOARD",CONDIMENTS
SPN,102328,0,"FROZEN FOOD","FLAVOURED YOGHURT"
SPN,102329,0,"FROZEN FOOD","FLAVOURED YOGHURT"
SPN,102330,0,"FROZEN FOOD","FLAVOURED YOGHURT"
SPN,102331,0,"FROZEN FOOD","FLAVOURED YOGHURT"
SPN,102350,0,"FOOD CUPBOARD","CANNED FOOD"
SPN,102377,0,"FRESH DAIRY AND EGGS","Farm Eggs"
SPN,102378,0,"FRESH DAIRY AND EGGS","Farm Eggs"
SPN,10248,0,"FOOD CUPBOARD",BISCUITS
SPN,102488,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
SPN,10249,0,"FOOD CUPBOARD",BISCUITS
SPN,102529,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,102531,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
SPN,102538,0,BEVERAGES,TEA
SPN,102539,0,BEVERAGES,TEA
SPN,102541,0,BEVERAGES,TEA
SPN,102542,0,BEVERAGES,TEA
SPN,102545,0,BEVERAGES,TEA
SPN,102546,0,BEVERAGES,TEA
SPN,102548,0,BEVERAGES,TEA
SPN,102549,0,BEVERAGES,TEA
SPN,102558,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,102560,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,102563,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,102564,0,"FOOD CUPBOARD","INSTANT MIX"
SPN,102613,0,BEVERAGES,JUICE
SPN,102621,0,"FROZEN FOOD","FRESH YOGHURT"
SPN,102622,0,"FROZEN FOOD","FRESH YOGHURT"
SPN,102623,0,"FROZEN FOOD","FRESH YOGHURT"
SPN,102624,0,"FROZEN FOOD","FRESH YOGHURT"
SPN,102644,0,"FOOD CUPBOARD",BISCUITS
SPN,102739,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
SPN,102823,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102825,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102826,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102831,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102833,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102834,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102835,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102837,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102839,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102926,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102935,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102937,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102944,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102946,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102948,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102950,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102951,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102952,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102955,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102956,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
SPN,102965,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102966,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102967,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102968,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102969,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102970,0,"HOME AND PERSONAL CARE",FRESHENERS
SPN,102971,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
